Starting new measurement at 08.May.2019 - 12:47:26
Time, Eurotherm2416, Keithley2000
70133.845,25.0,14.0966174
70148.631,25.0,14.1028372
70163.93,25.0,14.137547
70178.721,24.9,14.1001941
70194.02,25.1,14.1097894
70208.803,25.0,14.1560038
70224.102,24.9,14.1104976
70238.888,24.9,14.0861186
70253.677,24.9,14.1217682
70268.979,25.1,14.0639429
70283.767,25.1,14.1520382
70299.065,24.9,14.1396407
70313.853,25.0,14.0803228
70329.149,25.0,14.0771011
70343.937,25.0,14.1524616
70359.231,24.9,14.1377766
70374.014,25.0,14.1774203
70388.801,24.9,14.1452759
70404.099,25.0,14.1702317
70418.882,25.0,14.1148456
70434.182,25.0,14.1001941
70448.971,24.9,14.077626
70464.267,25.0,14.1064078
70479.056,25.0,14.1127518
70493.841,24.9,14.0618745
70509.139,24.9,14.0782283
70523.93,25.0,14.0943703
70539.229,24.9,14.0983289
70554.014,25.0,14.1464029
70569.312,25.0,14.1003058
70584.095,25.0,14.1373866
70598.884,25.2,14.1183871
70614.178,25.1,14.1431823
70628.976,25.1,14.1744182
70644.269,25.0,14.12876
70659.057,25.0,14.1452431
70674.356,25.2,14.1475991
70689.147,25.0,14.1210612
70704.445,25.1,14.1249891
70719.231,25.1,14.1802836
70734.019,25.2,14.1373866
70749.321,25.0,14.1779602
70764.11,25.0,14.1330388
70779.407,25.1,14.1197737
70794.195,25.0,14.1130107
70809.489,25.1,14.094976
70824.278,25.0,14.1531318
70839.064,25.0,14.0895001
70854.362,24.8,14.1402924
70869.145,25.0,14.0824173
70884.443,25.1,14.1614722
70899.226,25.0,14.1300787
70914.524,24.9,14.0720179
70929.324,25.0,14.0596204
70944.623,25.1,14.1598935
70959.409,25.1,14.0859587
70974.198,24.9,14.1806409
70989.497,24.9,14.1488212
71004.286,25.0,14.1216079
71019.587,25.0,14.0641286
71034.375,24.9,14.0958459
71049.667,25.1,14.161479
71064.456,25.0,14.1586058
71079.239,24.9,14.0654153
71094.548,25.0,14.1343954
71109.333,25.0,14.1351325
71124.632,24.9,14.1130107
71139.423,25.0,14.166954
71154.721,25.0,14.1158057
71169.506,25.1,14.0741122
71184.295,25.0,14.1221884
71199.607,24.9,14.1136885
71214.395,25.0,14.1513015
71229.689,25.0,14.1013211
71244.477,25.1,14.1083125
71259.771,25.0,14.1101773
71274.56,25.0,14.1326862
71289.349,25.0,14.1131709
71304.651,25.0,14.0923047
71319.443,25.2,14.0724259
71334.735,25.0,14.0589066
71349.524,25.1,14.0656437
71364.817,25.0,14.1028662
71379.606,25.0,14.0543979
71394.901,25.0,14.1171687
71409.689,25.0,14.0878767
71424.478,25.1,14.124958
71439.777,25.0,14.0459118
71454.567,25.0,14.0422551
71469.866,25.0,14.1509111
71484.65,25.0,14.1120438
71499.958,24.9,14.1062185
71514.744,24.9,14.1093706
71529.532,24.9,14.0756276
71544.826,24.9,14.1352929
71559.615,25.1,14.1368418
71574.907,25.0,14.0634086
71589.696,24.9,14.0673237
71604.993,25.0,14.1183871
71619.782,24.9,14.0552718
71635.083,25.0,14.1593854
71649.872,24.9,14.1533259
71664.657,25.0,14.0853547
71679.959,24.9,14.0802957
71694.748,25.0,14.1434443
71710.043,24.9,14.0744318
71724.832,25.0,14.0422484
71740.125,25.0,14.099067
71754.913,25.1,14.1176797
71769.698,24.9,14.0374904
71784.997,25.0,14.0935918
71799.779,25.0,14.0641286
71815.079,25.0,14.0453563
71829.871,24.9,14.0436824
71845.167,25.3,14.0684439
71859.955,25.2,14.051706
71875.253,25.2,14.1193538
71890.041,25.2,14.0523031
71904.829,25.2,14.0911777
71920.127,25.1,14.0502601
71934.918,25.1,14.0968129
71950.227,25.2,14.0965469
71965.011,25.2,14.0890835
71980.309,25.1,14.080163
71995.099,25.2,14.0879565
72009.884,25.0,14.0935918
72025.182,25.2,14.0296002
72039.971,25.1,14.0270953
72055.27,25.1,14.026212
72070.053,25.2,14.0956859
72085.352,25.2,14.1035752
72100.142,25.1,14.0926935
72114.931,25.0,14.0834206
72130.232,25.0,14.0806804
72145.02,25.1,14.0924647
72160.32,25.0,14.0507636
72175.108,25.0,14.0890835
72190.406,25.0,14.0938206
72205.19,25.1,14.0810343
72220.489,25.1,14.0621028
72235.275,25.1,14.1586058
72250.064,25.1,14.0696798
72265.364,25.1,14.0911777
72280.154,25.1,14.09794
72295.453,24.9,14.0630016
72310.236,24.9,14.0891524
72325.535,25.2,14.066376
72340.326,25.0,14.04062
72355.114,25.0,14.1334602
72370.415,25.1,14.082737
72385.203,25.1,14.0551122
72400.504,25.2,14.0993179
72415.293,25.0,14.0722464
72430.593,25.1,14.0818141
72445.381,25.0,14.0755588
72460.677,25.1,14.0440873
72475.466,25.1,14.1096733
72490.254,25.1,14.0630703
72505.552,25.0,14.0893123
72520.339,25.0,14.0906273
72535.64,25.0,14.0573663
72550.428,25.0,14.1217682
72565.725,24.9,14.0361804
72580.514,24.9,14.1006119
72595.302,25.0,14.0945521
72610.601,25.1,14.0406886
72625.392,25.0,14.0845753
72640.685,25.0,14.0325478
72655.474,25.1,14.0451283
72670.772,25.0,14.0798799
72685.559,25.1,14.0844154
72700.856,25.0,14.0710506
72715.644,24.9,14.0870582
72730.434,24.9,14.0595947
72745.732,25.1,14.0641025
72760.524,25.0,14.0708909
72775.826,25.1,14.065484
72790.614,25.1,14.0417471
72805.912,25.0,14.023373
72820.701,25.1,14.0707311
72835.492,25.1,14.0528581
72850.79,25.0,14.0353954
72865.578,25.0,14.0911777
72880.876,25.0,14.0766859
72895.667,25.1,14.0588126
72910.967,25.0,14.1066495
72925.755,24.9,14.0972304
72940.544,24.9,14.112814
72955.852,25.1,14.0541447
72970.641,24.9,14.0556847
72985.941,24.9,14.1218372
73000.73,25.0,14.0523031
73016.025,25.0,14.0960748
73030.813,25.0,14.0842278
73046.106,25.0,14.1069563
73060.899,25.1,14.0449688
73075.687,24.9,14.0759739
73090.986,25.0,14.0917545
73105.775,24.9,14.0641286
73121.075,25.1,14.057939
73135.863,24.9,14.0692108
73151.161,25.0,14.0545575
73165.945,24.9,14.0048025
73180.734,25.0,14.0765882
73196.032,24.9,14.058747
73210.821,24.9,14.0518906
73226.119,25.0,14.0359287
73240.911,25.1,14.0814433
73256.209,25.0,14.0451969
73270.998,24.9,14.0487621
73286.296,25.0,14.04835
73301.081,24.9,14.1082368
73315.87,25.0,14.0724259
73331.167,25.0,14.0519841
73345.956,25.0,14.0376497
73361.255,25.0,14.0665424
73376.045,25.0,14.0476105
73391.344,25.0,14.0607475
73406.132,25.0,14.0676694
73420.92,24.9,14.0467218
73436.213,25.0,14.0746603
73451.002,25.1,14.0761337
73466.3,25.1,14.0551055
73481.089,25.0,14.0676694
73496.387,25.0,14.0462553
73511.176,25.0,14.091011
73525.964,25.0,14.0408033
73541.267,24.9,14.0511759
73556.056,24.9,14.0105974
73571.352,24.9,14.0917545
73586.14,24.9,14.0636403
73601.435,25.0,14.0676694
73616.224,24.9,14.0359287
73631.013,24.9,14.0372389
73646.309,25.0,14.0201738
73661.097,25.1,14.0318478
73676.395,24.9,14.0472162
73691.184,24.8,14.0532459
73706.483,25.0,14.0868294
73721.271,25.0,14.0452877
73736.57,25.0,14.0449688
73751.359,25.0,14.0566271
73766.148,25.1,14.0969729
73781.447,25.0,14.0135706
73796.236,25.0,14.0825499
73811.534,25.0,14.0205606
73826.332,24.9,14.0865029
73841.634,24.9,14.0342682
73856.432,25.0,14.0421585
73871.216,25.1,14.0146977
73886.511,25.0,14.0590662
73901.3,24.8,14.04554
73916.601,25.2,14.0105974
73931.384,25.1,14.0270953
73946.683,25.0,14.0588812
73961.471,25.0,14.0404365
73976.26,24.9,14.0725924
73991.558,24.9,13.9935241
74006.347,25.0,14.0658293
74021.646,25.1,14.0787802
74036.434,24.9,14.0715482
74051.719,25.0,14.0451283
74066.507,25.0,14.0691846
74081.806,25.0,14.0242828
74096.604,25.0,14.0870582
74111.392,25.0,14.0336917
74126.692,25.1,14.1142981
74141.481,24.9,14.0575259
74156.779,25.0,14.0295773
74171.568,25.0,14.0100088
74186.868,25.0,14.0259616
74201.657,25.1,14.0303105
74216.445,25.0,13.9936896
74231.744,24.9,14.0613206
74246.543,25.0,14.054717
74261.841,25.0,14.0389363
74276.628,25.0,14.001173
74291.926,25.0,13.9640483
74306.715,25.0,13.9822524
74321.504,25.1,14.0621218
74336.803,25.0,14.0399041
74351.595,24.9,14.0476105
74366.893,24.9,14.0229964
74381.682,25.2,14.0973904
74396.98,25.0,14.008502
74411.77,25.0,14.0183065
74427.068,24.9,14.0339195
74441.857,25.1,14.0641219
74456.645,25.0,14.0911777
74471.94,24.9,14.0023
74486.739,25.0,14.0811941
74502.037,25.1,14.0837043
74516.825,25.0,13.9908506
74532.119,24.9,14.0771011
74546.908,25.0,14.0237142
74561.696,24.9,14.0573663
74576.995,25.0,14.033141
74591.785,25.0,13.9743622
74607.084,24.9,14.0385939
74621.87,25.1,14.0033299
74637.168,25.1,14.0122627
74651.957,25.1,14.0518906
74666.745,25.0,14.0407794
74682.044,25.0,14.0090624
74696.832,25.1,14.0460713
74712.137,25.2,14.0125808
74726.925,25.0,14.0184876
74742.224,25.0,14.0180789
74757.012,25.1,13.981113
74771.796,24.9,14.0111357
74787.095,25.0,13.9746862
74801.883,24.9,14.0464834
74817.182,25.2,14.0652295
74831.973,25.1,14.0975504
74847.271,25.0,13.9950301
74862.06,25.0,14.0307274
74877.358,24.9,14.0393096
74892.146,24.9,14.0204921
74906.934,25.0,14.0256269
74922.233,24.8,13.9805426
74937.021,24.9,14.0039933
74952.316,25.0,13.9810446
74967.104,25.2,13.9955377
74982.403,25.0,14.0328469
74997.191,25.0,14.0269361
75012.487,24.9,14.0449688
75027.275,24.9,13.9824178
75042.064,25.0,13.9957851
75057.362,24.9,13.9775048
75072.146,25.0,13.9632557
75087.445,25.1,14.036805
75102.233,25.0,13.9980191
75117.541,25.0,14.0043952
75132.327,25.0,14.0721777
75147.116,24.9,13.9754093
75162.414,25.1,14.0225871
75177.203,25.0,14.0341089
75192.503,25.0,13.9869266
75207.291,24.9,14.051706
75222.59,25.0,13.9966648
75237.378,25.0,14.0122627
75252.677,25.1,14.0629467
75267.465,24.9,14.0196148
75282.254,25.0,14.0262187
75297.552,25.1,14.0336917
75312.344,25.0,14.0169518
75327.642,24.9,14.0252507
75342.431,25.0,14.0434918
75357.729,25.0,14.0190244
75372.516,25.0,14.0530177
75387.304,25.1,14.0036753
75402.603,25.0,14.0326332
75417.391,24.9,14.0329817
75432.686,25.0,13.9787905
75447.474,25.1,13.9989189
75462.773,24.9,14.0506041
75477.561,24.9,14.0352126
75492.86,25.1,14.0719912
75507.647,25.1,14.0079353
75522.436,25.0,14.0149253
75537.732,24.9,13.9921565
75552.521,24.9,13.991991
75567.819,25.1,14.0169518
75582.605,25.0,13.9696154
75597.903,24.9,14.0528581
75612.692,25.0,14.0231556
75627.481,25.0,13.9923969
75642.779,25.0,14.0676431
75657.568,25.0,13.9763777
75672.866,25.0,13.995944
75687.654,24.9,14.0139789
75702.953,25.1,14.06877
75717.743,25.0,13.9914353
75733.041,24.9,13.9704068
75747.829,24.8,14.016786
75762.618,25.0,14.0225871
75777.916,25.0,13.9796002
75792.704,25.0,14.011544
75808.002,24.9,14.0158247
75822.79,25.0,14.0180789
75838.088,25.1,13.9968236
75852.877,25.0,14.0564675
75867.665,25.1,13.9977918
75882.964,24.9,14.0216877
75897.752,25.0,13.9756481
75913.05,25.0,14.0143508
75927.834,25.0,14.0113165
75943.133,24.9,14.0159839
75957.923,25.1,14.0528581
75973.218,25.0,14.0097883
75988.007,25.1,14.0372389
76002.799,25.0,14.0320138
76018.097,25.0,14.0704977
76032.885,25.0,14.0303105
76048.187,25.0,14.0133896
76062.976,24.9,14.0255692
76078.277,25.0,14.0477699
76093.061,24.9,13.9902884
76107.849,25.1,13.9653449
76123.146,25.0,14.0378091
76137.934,24.9,13.9449784
76153.233,25.1,14.008343
76168.021,25.0,13.9786318
76183.319,25.1,14.0511759
76198.108,25.0,14.0151061
76213.406,25.0,14.0163293
76228.195,25.0,14.0373982
76242.98,25.0,14.0554313
76258.278,24.9,13.9656686
76273.067,24.9,14.029167
76288.362,25.1,14.0325478
76303.151,25.2,14.032975
76318.45,25.1,14.0385253
76333.239,25.0,13.9932836
76348.029,25.1,14.0136541
76363.328,25.0,14.0066426
76378.116,25.1,14.0563988
76393.415,25.0,13.9921364
76408.203,25.0,14.0263779
76423.502,25.0,14.0283816
76438.29,25.0,14.0517244
76453.592,24.9,14.0460713
76468.381,25.0,14.0036545
76483.169,25.0,13.9677645
76498.468,25.0,14.0122627
76513.255,25.1,13.9831401
76528.554,25.1,14.0170136
76543.343,25.0,14.0449621
76558.642,25.1,13.9927213
76573.427,25.1,14.0327992
76588.725,25.1,14.051706
76603.512,25.0,14.0404539
76618.3,25.1,13.9878754
76633.594,25.0,13.9438513
76648.383,25.0,14.0476038
76663.686,25.0,14.0521369
76678.475,25.0,14.0124369
76693.772,25.1,14.0100237
76708.56,25.0,13.967923
76723.345,25.0,14.033851
76738.643,25.0,13.9779091
76753.426,25.0,13.9769406
76768.724,25.1,14.0205762
76783.507,24.9,13.9818476
76798.806,25.0,14.0307207
76813.593,25.0,13.9734004
76828.382,24.9,14.028125
76843.68,25.0,13.9932836
76858.451,25.0,13.9619527
76873.77,25.1,14.0569714
76956.011,25.1,13.995944
76956.521,25.0,14.0530177
76957.036,25.0,13.9632557
76957.554,24.9,14.0073748
76958.064,25.1,14.0045542
76963.673,25.1,13.9910295
76978.972,25.0,13.9816696
76993.77,25.0,13.9512657
77008.559,25.0,14.0190244
77023.857,25.1,13.9876483
77038.643,25.0,13.9945216
77053.941,25.0,13.9543967
77068.73,24.9,14.0115588
77084.028,25.0,14.0496365
77098.812,25.0,13.9865212
77113.601,24.9,14.0483252
77128.909,25.1,13.9932836
77143.698,25.1,14.0060886
77158.996,25.1,13.9667958
77173.785,25.0,14.0226713
77189.083,24.9,14.0167705
77203.872,25.0,14.0594284
77218.661,25.0,14.0156435
77233.959,25.1,13.9457725
77248.75,25.0,13.9981917
77264.049,24.9,14.0250915
77278.837,25.1,13.9989189
77294.135,25.1,14.0170136
77308.921,25.1,13.9643829
77324.219,25.1,14.0068083
77339.008,25.1,13.9574443
77353.799,24.9,13.9595652
77369.097,25.0,13.969792
77383.886,25.0,13.9517408
77399.184,25.0,14.0126711
77413.974,25.1,14.0115655
77429.273,25.0,13.9763777
77444.061,25.1,13.9884379
77458.85,25.1,13.9542383
77474.151,25.0,14.0408652
77488.939,25.2,13.9652657
77504.238,24.9,13.9957784
77519.026,24.9,14.0305384
77534.324,25.1,13.995765
77549.113,25.1,13.9660509
77563.901,24.9,13.9493965
77579.21,25.0,13.9878071
77593.999,25.0,14.0609071
77609.298,25.0,14.058653
77624.088,25.0,14.0240944
77639.387,24.9,13.9923837
77654.175,25.1,13.9977918
77668.963,25.1,14.0020517
77684.261,25.2,13.990864
77699.06,25.0,13.9312802
77714.354,25.0,13.9650526
77729.143,25.0,14.0551055
77744.441,25.1,13.9621219
77759.229,25.1,14.0526188
77774.018,25.0,13.979195
77789.316,24.9,14.0225804
77804.105,25.0,14.0263779
77819.403,25.1,13.9696087
77834.188,25.0,13.9886099
77849.487,25.0,13.9833796
77864.275,25.1,13.9947967
77879.573,25.0,14.0352126
77894.362,25.0,13.9876416
77909.15,25.0,13.9709807
77924.449,24.9,14.0250004
77939.237,25.2,13.9980191
77954.537,25.0,14.0270953
77969.326,24.9,13.9576198
77984.624,25.1,13.9890221
77999.413,25.1,14.0192677
78014.713,25.0,13.9970712
78029.501,24.9,13.9777317
78044.29,25.1,13.9932633
78059.598,25.0,14.0263779
78074.387,25.0,14.0092899
78089.685,25.1,14.056905
78104.473,24.8,13.9977712
78119.772,25.1,14.0228372
78134.555,25.0,14.0112948
78149.343,25.1,13.9925558
78164.642,25.0,14.0303105
78179.43,25.1,13.9643653
78194.725,25.0,13.972654
78209.513,25.1,13.9494062
78224.812,24.9,14.0228372
78239.6,25.0,14.0359525
78254.894,24.9,13.9359618
78269.683,25.1,14.0261275
78284.471,25.0,13.9471519
78299.772,24.9,13.9630797
78314.56,25.0,13.9481044
78329.859,25.0,14.0304532
78344.647,25.2,14.0028661
78359.94,24.9,14.0383659
78374.729,25.0,13.9878754
78390.027,25.1,13.9756481
78404.817,25.0,14.0239577
78419.605,24.9,13.9736224
78434.904,24.9,13.9774981
78449.692,25.0,14.0508255
78464.991,25.2,14.0239577
78479.78,25.0,13.9991462
78495.078,25.0,13.9977851
78509.866,25.0,13.9654242
78524.654,25.1,13.966461
78539.953,25.0,13.9382159
78554.741,25.1,13.9874697
78570.04,24.9,13.9782887
78584.829,25.1,13.9794348
78600.127,25.0,13.9797589
78614.912,24.9,14.0163924
78629.701,25.0,14.02146
78644.999,25.0,13.990864
78659.788,25.1,13.9788588
78675.089,25.0,14.0487621
78689.878,25.0,13.946348
78705.176,24.9,13.9729899
78719.958,25.0,14.0083363
78735.257,25.0,14.0094489
78750.034,24.9,13.9473169
78765.226,25.0,13.9608189
78780.016,24.9,13.9248064
78794.805,25.0,13.9731552
78810.103,25.1,13.9798205
78824.892,25.1,13.9594718
78840.19,25.1,13.9696154
78854.973,25.0,13.9268975
78870.271,25.0,13.9171993
78885.063,25.0,13.9382159
78900.361,24.9,13.9856339
78915.15,25.0,13.923564
78929.935,24.9,13.9568769
78945.243,25.1,13.973781
78960.032,25.0,13.993936
78975.33,25.0,13.9461054
78990.122,25.1,13.9949757
79005.422,25.1,13.9607507
79020.211,25.0,13.9743505
79035.509,25.0,13.9290413
79050.299,25.0,13.9281404
79065.088,25.0,13.9429598
79080.386,25.0,13.9617875
79095.174,24.9,13.9267871
79110.474,24.9,13.981284
79125.263,25.1,13.9528679
79140.561,25.0,13.9540631
79155.349,25.0,13.9944106
79170.135,25.1,14.0036686
79185.433,25.2,13.9877166
79200.222,25.0,14.0092899
79215.52,25.0,13.9989189
79230.306,25.0,13.9461669
79245.605,24.9,13.9283131
79260.393,25.1,13.9763777
79275.692,25.0,13.9891613
79290.48,25.0,14.0180566
79305.269,25.1,13.9876416
79320.567,25.0,13.9720963
79335.351,24.9,13.9878883
79350.649,24.9,13.9788588
79365.448,25.0,13.9449784
79380.744,25.0,13.9493283
79395.532,24.9,13.9156815
79410.831,25.0,13.9532695
79425.619,25.1,13.9264643
79440.409,25.1,13.9591308
79455.707,25.0,13.9592416
79470.496,25.1,13.9187331
79485.788,24.9,13.9491633
79500.577,25.0,13.9605989
79515.875,24.9,13.980708
79530.664,25.0,13.9373152
79545.452,25.0,13.9439287
79560.75,25.1,13.9314058
79575.539,25.2,14.0051204
79590.837,25.0,13.9993189
79605.621,25.1,13.9213853
79620.92,25.1,13.9750853
79635.708,25.1,13.9688916
79651.006,25.0,14.0011521
79665.794,25.1,14.037643
79680.583,24.9,13.9725904
79695.891,25.1,13.9267723
79710.676,25.1,13.9324838
79725.974,24.9,13.9704002
79740.763,24.8,13.9232413
79756.061,25.1,13.9956263
79770.852,25.1,13.9626878
79786.15,25.0,13.9249172
79800.939,24.9,13.932249
79815.727,25.0,13.9473102
79831.026,25.0,13.9391781
79845.814,25.0,13.9303264
79861.113,24.9,13.9020531
79875.898,25.0,13.9431247
79891.196,25.0,13.9625116
79905.985,25.0,13.9397431
79920.776,25.0,13.9576198
79936.075,25.0,13.9754961
79950.863,25.1,13.946348
79966.162,24.9,13.942401
79980.948,25.1,13.9280723
79996.246,25.1,13.9484277
80011.035,25.0,13.941258
80025.827,25.0,13.9619527
80041.125,25.1,13.9586788
80055.914,24.9,13.9658924
80071.212,25.1,13.9128484
80085.998,24.9,13.9526548
80101.296,25.1,13.8678487
80116.084,25.0,13.882092
80131.383,25.0,13.8896554
80146.173,25.0,13.915194
80160.971,25.0,13.8876194
80176.27,25.0,13.9177707
80191.058,25.0,13.905605
80206.352,24.9,13.8976414
80221.14,25.1,13.9460086
80236.439,25.0,13.9395694
80251.224,24.9,13.9566511
80266.012,24.9,13.980708
80281.321,25.1,13.970724
80296.109,25.0,13.9493283
80311.409,25.0,13.9626768
80326.192,24.9,13.9786318
80341.49,25.0,13.9394045
80356.275,25.1,13.9243537
80371.064,25.2,13.9647721
80386.362,25.1,13.9294403
80401.151,25.0,13.9181618
80416.446,24.9,13.9243683
80431.234,25.0,13.9373305
80446.533,24.9,13.939343
80461.325,25.0,13.9493283
80476.623,25.2,13.9491533
80491.412,25.0,13.9431247
80506.2,25.0,13.9198125
80521.495,25.0,14.0056745
80536.283,24.9,13.9474752
80551.582,25.0,14.0068083
80566.37,25.1,13.9440936
80581.666,25.0,13.9357881
80596.454,25.0,13.9373305
80611.243,25.0,13.9767762
80626.551,25.2,13.9829619
80641.336,25.1,13.939343
80656.635,25.0,13.9694501
80671.423,25.0,14.0130108
80686.721,25.0,13.9560735
80701.512,24.9,13.9209872
80716.81,24.9,13.8817048
80731.599,25.0,13.9270278
80746.387,25.1,13.9300035
80761.682,25.0,13.9829619
80776.469,25.0,14.0012414
80791.767,25.0,13.9762191
80806.556,24.9,13.9102782
80821.849,25.0,13.9551902
80836.638,25.1,13.9206568
80851.936,24.9,13.9891809
80866.725,24.9,13.9906851
80881.511,25.0,13.9098679
80896.804,24.9,13.9560907
80911.593,25.0,13.9322576
80926.891,25.0,13.9704002
80941.68,25.1,13.9033447
80956.979,25.0,13.8954604
80971.767,24.9,13.9506752
80986.556,25.0,13.9228352
81001.856,24.9,13.9562491
81016.645,25.0,13.9460086
81031.943,25.0,13.9350762
81046.728,25.0,13.9720963
81062.026,25.1,14.0113098
81076.809,25.0,13.9752506
81092.108,25.1,13.9349028
81106.896,25.0,13.9502903
81121.688,25.0,13.9335495
81136.987,25.1,13.9577839
81151.775,25.1,13.9771618
81167.074,25.0,13.9322576
81181.863,25.0,13.9677466
81197.161,25.0,13.9989806
81211.95,25.1,14.0047958
81227.248,25.0,13.9397431
81242.037,25.1,13.931054
81256.825,24.9,13.9515824
81272.124,25.1,13.9604228
81286.912,25.2,13.9418393
81302.213,24.9,13.9559256
81317.002,25.0,14.0274823
81332.3,25.0,13.9352344
81347.089,25.0,13.9878071
81361.871,25.0,13.9188977
81377.169,25.0,13.9677466
81391.958,25.0,13.9098813
81407.256,24.8,13.938042
81422.04,25.0,13.9395849
81437.339,25.1,13.9225191
81452.127,24.9,13.9247591
81467.426,24.9,13.9550251
81482.208,24.9,13.9459471
81496.996,25.1,13.9621285
81512.295,25.0,13.9666373
81527.083,25.0,13.9360385
81542.382,25.2,13.9181547
81557.17,25.0,13.9564757
81572.469,25.0,13.9686469
81587.257,25.0,13.9337842
81602.046,24.9,13.9312954
81617.344,25.0,13.9046356
81632.132,24.9,13.9551902
81647.437,25.0,13.8952173
81662.225,25.0,13.9891809
81677.524,25.1,13.9416586
81692.312,25.0,13.9519772
81707.611,24.9,13.9912698
81722.399,24.9,13.9572177
81737.188,25.1,13.9604337
81752.486,25.1,14.0184876
81767.275,25.0,13.9345798
81782.573,24.9,13.9948168
81797.362,25.1,13.9502903
81812.66,25.1,13.9775664
81827.448,25.0,13.9390107
81842.236,25.0,13.9673431
81857.535,25.0,13.9429665
81872.323,25.0,13.8999568
81887.608,25.0,13.9295984
81902.396,25.0,13.8980369
81917.695,25.0,13.8995733
81932.483,24.9,13.9604337
81947.782,25.1,13.9497132
81962.57,25.2,13.9559084
81977.359,24.9,13.898604
81992.657,25.0,13.9378838
82007.447,25.1,13.9540565
82022.746,25.1,13.9354806
82037.534,25.0,14.0139722
82052.842,25.0,13.9630115
82067.626,25.1,13.9357881
82082.415,24.9,13.9451981
82097.712,25.0,13.9301617
82112.501,24.9,13.9790363
82127.799,25.0,13.9869071
82142.588,25.0,13.8809648
82157.886,25.1,13.9249249
82172.674,25.1,13.8940958
82187.458,25.1,13.9202442
82202.757,25.0,13.9450559
82217.545,25.0,13.9448976
82232.844,25.0,13.9091444
82247.625,25.1,13.8794441
82262.923,25.1,13.8540763
82277.712,25.1,13.8898246
82293.01,25.1,13.9717042
82307.803,25.1,13.9337077
82322.591,25.0,13.9466802
82337.889,25.1,13.8808072
82352.678,25.0,13.9256601
82367.974,25.0,13.9577783
82382.762,24.9,13.9153519
82398.061,25.1,13.9109948
82412.849,25.1,13.9007004
82427.633,24.9,13.8931265
82442.931,24.9,13.9126905
82457.714,25.0,13.9707357
82473.012,25.0,13.914067
82487.802,25.0,13.9091444
82503.1,25.0,13.9663927
82517.889,25.1,13.933626
82533.187,25.1,13.9384511
82547.973,25.1,13.8745234
82562.761,25.1,13.9393519
82578.06,24.8,13.9542316
82592.848,25.0,13.9457822
82608.143,25.2,13.8816982
82622.932,25.0,13.8895876
82638.23,25.1,13.8787065
82653.036,25.0,13.9553588
82668.109,25.2,13.8865962
82682.897,25.1,13.9102782
82698.196,25.0,13.9484374
82712.984,25.0,13.9030994
82728.283,25.1,13.9811063
82743.071,25.1,13.9429598
82757.86,25.0,13.9846722
82773.198,25.0,13.9221142
82788.007,25.1,14.0680576
82803.325,24.9,14.0295087
82818.108,25.1,14.0623534
